reviewId,app,date,rating,userId,userName,title,body,sexually_explicit,unwanted_sexual,racism,bullying,spam,review_text,unwanted_sexual_llm,reason
4021397138,Holla,2019-04-16T17:09:02-04:00,1,955353554,bwayne beats,Location bad,My sister was on this app and she was talking to guys and she’s only 12 and a couple minutes later a guy in a car pulls up and ask them if they want a ride and they said it was the same guy that they talked to on holla. So be very careful pls and thank you,0,0,0,0,0.0,Location bad My sister was on this app and she was talking to guys and she’s only 12 and a couple minutes later a guy in a car pulls up and ask them if they want a ride and they said it was the same guy that they talked to on holla. So be very careful pls and thank you,0,"The review describes a dangerous encounter with a stranger met through the app, but it does not contain any sexual comments."
2659202378,Monkey,2018-06-08 01:19:26,3,669747552,princess Aaliah,Friend Requests!,"Since we barely have enough time to chat , I think that when we send the friend request , it should still go through even if you are no longer in a video with that person. It’s so many time where A lot of us send friend requests and try to add people , but time goes by so quick we never even have a chance, so our friend requests is pretty much canceled . If you make it to where they can still get it even when time is over with , your reviews and ratings will go up massively . I promise . PLEASE read !!",0,0,0,0,0.0,"Friend Requests! Since we barely have enough time to chat , I think that when we send the friend request , it should still go through even if you are no longer in a video with that person. It’s so many time where A lot of us send friend requests and try to add people , but time goes by so quick we never even have a chance, so our friend requests is pretty much canceled . If you make it to where they can still get it even when time is over with , your reviews and ratings will go up massively . I promise . PLEASE read !!",0,The review does not contain any sexual comments. It is a suggestion for a new feature in the app.
3695668829,Monkey,2019-01-26 02:39:32,5,470060568,Frfdfijvfyhbshanairadhkjvxshcd,Different,"In a good way. Super cute and fun really like it. Maybe you guys can add a skip button ? That’s my only thing. I googled how to skip on monkey and everything lol until I realized it’s not an option. It gets kinda awkward sometimes. Like really awkward waiting for the chat to change to the next person lol. But other than that I love how much the app relates to teens with the slang in the navigation and the emojis, the silly vibe etc. love the idea it’s really neat and entertaining. 😁",0,0,0,0,0.0,"Different In a good way. Super cute and fun really like it. Maybe you guys can add a skip button ? That’s my only thing. I googled how to skip on monkey and everything lol until I realized it’s not an option. It gets kinda awkward sometimes. Like really awkward waiting for the chat to change to the next person lol. But other than that I love how much the app relates to teens with the slang in the navigation and the emojis, the silly vibe etc. love the idea it’s really neat and entertaining. 😁",0,"The review does not contain any sexual comments. It discusses the app's features, user experience, and suggestions for improvement."
1502623657,Monkey,2016-12-15 22:36:25,5,484589718,ცཞɛ,Awesome,Atyye,0,0,0,0,0.0,Awesome Atyye,0,The review 'Awesome Atyye' does not contain any sexual comments.
4576327809,Monkey,2019-08-06 04:56:26,2,967299918,izzy8836fgj,Bullying,They say in the beginning when you get it that they want to make it safe and happy during the 35 minutes that me and my friend had it we both got bullied not very safe but if you only talk to the people you know then it could be fun that is why I give it 2 stars 👎🏻,0,0,0,1,0.0,Bullying They say in the beginning when you get it that they want to make it safe and happy during the 35 minutes that me and my friend had it we both got bullied not very safe but if you only talk to the people you know then it could be fun that is why I give it 2 stars 👎🏻,0,"The review discusses bullying and safety concerns, but does not contain any sexual comments."
1515457154,Monkey,2017-01-04 18:43:32,5,543112074,Dlinds5850,Money,This is the best app to make friends,0,0,0,0,0.0,Money This is the best app to make friends,0,The review does not contain any sexual comments.
1094916413,Skout,2014-11-10T13:21:38-05:00,4,363425838,Lopes84,Ótimo,App é show...,0,0,0,0,0.0,Ótimo App é show...,0,"The review is in Portuguese and translates to 'Great App, it's awesome...' which contains no sexual content."
1515448677,Monkey,2017-01-04 18:18:47,5,543109248,Nekoandrew,Amazing,Monkey is the best thing ever it's like chat roulette for Snapchat it's revolutionary for bringing people across the world closer together,0,0,0,0,0.0,Amazing Monkey is the best thing ever it's like chat roulette for Snapchat it's revolutionary for bringing people across the world closer together,0,"The review does not contain any sexual comments. It describes the app as 'chat roulette for Snapchat' and 'revolutionary for bringing people across the world closer together', which are positive but not sexual descriptions."
3497555384,Holla,2018-12-05T17:10:21-05:00,2,460153246,big chief.,Being back the old version!!,I’ve had this app for quite some time and I enjoyed it until now. Before the update you were able to chose who you matched with and now that is gone I’m matching with under age people. Where as before I could skip the young people and go for people who were 18+ not that anything is bad I just don’t want to talk to kids on this app.,0,0,0,0,0.0,Being back the old version!! I’ve had this app for quite some time and I enjoyed it until now. Before the update you were able to chose who you matched with and now that is gone I’m matching with under age people. Where as before I could skip the young people and go for people who were 18+ not that anything is bad I just don’t want to talk to kids on this app.,0,"The user is expressing concern about matching with underage individuals and prefers to interact with adults, but there are no explicit sexual comments in the review."
1174745704,ChatForStrangers,2015-03-29T00:10:56-04:00,1,368703605,Terezi~,Disguising,"This app isn't for phone sex or dating purposes. Stop trying to get nudes and chill, there are frickin' 12 year olds on here.",1,1,0,0,0.0,"Disguising This app isn't for phone sex or dating purposes. Stop trying to get nudes and chill, there are frickin' 12 year olds on here.",1,"The review explicitly mentions 'phone sex' and 'nudes', which are sexual in nature."
2237974023,Monkey,2018-02-23 03:52:22,2,304306988,Vayacc,UPDATE GLITCH???,"Ok I just updated the money app and it logged me out, so it was no big deal but I used my regular phone number I used to sign in in the begging but every time I choose it resend code, nothing pops up in my messages. I’m not sure if it’s because y’all switched from emojis too numbers but I’m not getting any confirmation code. Help?",0,0,0,0,0.0,"UPDATE GLITCH??? Ok I just updated the money app and it logged me out, so it was no big deal but I used my regular phone number I used to sign in in the begging but every time I choose it resend code, nothing pops up in my messages. I’m not sure if it’s because y’all switched from emojis too numbers but I’m not getting any confirmation code. Help?",0,"The review discusses a technical issue with an app update, specifically regarding login and confirmation codes. There is no sexual content present."
2303293025,Monkey,2018-03-13 20:22:40,4,568497757,bnumerous,Best live chat one on one app ever,"I like this app for     Reasons 
1). you can choose the gender of the person you wish to talk to with out paying 
2). You can add them as a friend and have unlimited chat time until you hang up.
3. You can add more time before you add some one as a friend .
 4). You can add you friend on snap chat .
5). The only thing I don’t like about it is that when u add some on right next to the 👻 in the txting part there is a 🐵 and it sound like it should be calling the person but so far it hasn’t worked for me and the ones I’ve been calling.",0,0,0,0,0.0,"Best live chat one on one app ever I like this app for     Reasons 
1). you can choose the gender of the person you wish to talk to with out paying 
2). You can add them as a friend and have unlimited chat time until you hang up.
3. You can add more time before you add some one as a friend .
 4). You can add you friend on snap chat .
5). The only thing I don’t like about it is that when u add some on right next to the 👻 in the txting part there is a 🐵 and it sound like it should be calling the person but so far it hasn’t worked for me and the ones I’ve been calling.",0,"The review does not contain any sexual comments. It describes features of a live chat app, such as choosing gender, adding friends, and unlimited chat time. The user also mentions a minor technical issue with the app."
1497254612,Monkey,2016-12-06 19:56:09,5,232689355,Shaealove,😎,This app kool and it's cute people on there,0,0,0,0,0.0,😎 This app kool and it's cute people on there,0,The review does not contain any sexual comments. It describes the app as 'kool' and mentions 'cute people' without any sexual connotations.
1521521916,Monkey,2017-01-13 18:56:08,5,433388128,LazaiOS,Amazing app,Funny app and nice UI.,0,0,0,0,0.0,Amazing app Funny app and nice UI.,0,The review does not contain any sexual comments.
1516214061,Monkey,2017-01-05 23:59:41,5,439043379,Flying black Jew,Love it,Great,0,0,0,0,0.0,Love it Great,0,The review does not contain any sexual comments.
1825677997,Holla,2017-10-03T21:14:30-04:00,1,234668519,MicrowaveMonster22,HORRIBLE,"Disgusting, just see people wanking off. Racist community too",1,1,1,0,0.0,"HORRIBLE Disgusting, just see people wanking off. Racist community too",1,"The review contains the phrase 'wanking off', which is a vulgar and explicit sexual reference."
1513508175,Monkey,2017-01-01 18:26:06,1,397174493,Bre2finee,Bad app and here's why..,I'm a 13 African American girl and this app has some very racist people on it people called me n**ger and all types of horrible things if you are a person of color don't expect anything nice from this app😒,0,0,1,1,0.0,Bad app and here's why.. I'm a 13 African American girl and this app has some very racist people on it people called me n**ger and all types of horrible things if you are a person of color don't expect anything nice from this app😒,0,"The review contains racist comments, but not sexual ones."
2343350198,Monkey,2018-03-24 22:52:43,3,581878710,Engram91,Hey,"I like this out because you get to seeing different people all the world. Sometimes the people are rude others they’re nice, what I do not like about it this app is the fact that I cannot see people overseas like Hong Kong the Philippines etc. etc. I wish it was a little bit more time to talk as well to the other person. One more thing I do not like if I say I want to talk to just females then just give me females why do I keep getting males and I select on the settings to talk to females ONLY. Maybe you guys can fix this maybe not I may have to delete this app and find something else or pay a different app to find what I am looking for thank you",0,0,0,0,0.0,"Hey I like this out because you get to seeing different people all the world. Sometimes the people are rude others they’re nice, what I do not like about it this app is the fact that I cannot see people overseas like Hong Kong the Philippines etc. etc. I wish it was a little bit more time to talk as well to the other person. One more thing I do not like if I say I want to talk to just females then just give me females why do I keep getting males and I select on the settings to talk to females ONLY. Maybe you guys can fix this maybe not I may have to delete this app and find something else or pay a different app to find what I am looking for thank you",0,"The review does not contain any sexual comments. The user is complaining about the app's filtering options for gender and location, and the limited time for conversations."
4202229109,Monkey,2019-05-24 12:17:24,3,1015487640,VicTheMic,"Seems cool, but is anyone else having this problem?","So I’ve had this app for a day. It’s been great, me & my friend both like the concept. But im struggling understanding the post a memory situation. When I post a memory, idk if I have to wait another day or not, but she cannot see it when glancing from her phone. Nor are they getting any views. Nor can I see new memories that my friend posts. Is this just me? Or is there something we aren’t paying attention to?",0,0,0,0,0.0,"Seems cool, but is anyone else having this problem? So I’ve had this app for a day. It’s been great, me & my friend both like the concept. But im struggling understanding the post a memory situation. When I post a memory, idk if I have to wait another day or not, but she cannot see it when glancing from her phone. Nor are they getting any views. Nor can I see new memories that my friend posts. Is this just me? Or is there something we aren’t paying attention to?",0,"The review discusses app functionality and user experience issues, with no sexual content."
755832635,ChatForStrangers,2013-02-21T06:35:15-05:00,1,186542077,TehPurpleOne,Server issues constantly and too many perverts.,"My comments don't always go through and there are far too many desperate people on here. Weed 'em out, already!!",1,1,0,0,0.0,"Server issues constantly and too many perverts. My comments don't always go through and there are far too many desperate people on here. Weed 'em out, already!!",0,The review mentions 'perverts' and 'desperate people' but does not contain any sexual comments itself. It is complaining about the presence of such people on the platform.
3041123924,Holla,2018-08-09T12:32:11-04:00,1,881684390,ghwunavsks,THE CREEPS,I went on there to find new friends but I can’t go 3 matches without finding a creepy 30 year old or finding some guy with his d*** out!!!,1,1,0,0,0.0,THE CREEPS I went on there to find new friends but I can’t go 3 matches without finding a creepy 30 year old or finding some guy with his d*** out!!!,1,"The review explicitly mentions 'finding some guy with his d*** out', which is a direct reference to unwanted sexual exposure."
1497225231,Monkey,2016-12-06 18:16:26,5,538118789,Monkey😛😛,Monkey😠😛😤😝,This app is great,0,0,0,0,0.0,Monkey😠😛😤😝 This app is great,0,The review does not contain any sexual comments.
832080680,Skout,2013-07-06T03:28:22-04:00,5,329134039,Eawesone,Guy,Cool,0,0,0,0,0.0,Guy Cool,0,The review 'Guy Cool' does not contain any sexual comments.
465311134,Skout,2011-09-24T23:55:03-04:00,1,116188759,Bad update Tap Resort,Games and a bunch of fakes,There is nothing but a bunch of fakes and is not worth the time on this site. There is way to many lady fake created profiles that are not real and you can be nice and friend but they don't get back to you at all and you can complain and report all these fake profiles and they will not remove the profiles off the site and I deleted my profile just way too much games not worth the time better off going somewhere else.,0,0,0,0,0.0,Games and a bunch of fakes There is nothing but a bunch of fakes and is not worth the time on this site. There is way to many lady fake created profiles that are not real and you can be nice and friend but they don't get back to you at all and you can complain and report all these fake profiles and they will not remove the profiles off the site and I deleted my profile just way too much games not worth the time better off going somewhere else.,0,The review does not contain any sexual comments. It discusses fake profiles and a negative user experience on a site.
1497859691,Monkey,2016-12-07 21:49:04,5,280257219,Soccerloser12,Best app there is on the app store,Absolutely love it,0,0,0,0,0.0,Best app there is on the app store Absolutely love it,0,The review does not contain any sexual comments.
1497216041,Monkey,2016-12-06 17:44:08,5,495077974,Jiguuuuu,Best,Made new friends,0,0,0,0,0.0,Best Made new friends,0,The review does not contain any sexual comments.
2628451801,Skout,2018-06-01T18:08:13-04:00,2,724714058,ValarousMars810,Lorenzo,Almost every time I login there is a black dot and others parts don’t work,0,0,0,0,0.0,Lorenzo Almost every time I login there is a black dot and others parts don’t work,0,"The review does not contain any sexual comments. It describes a technical issue with the app, specifically a 'black dot' and other non-functional parts upon login."
3851554879,Monkey,2019-03-06 22:59:49,1,948151578,Jayyy🥰,ISSUE ON 2 PLAYER CHAT😑,"My friend and I BOTH have the newest monkey update..... BUT when we invite each other to do 2player chat it does not WORK whatsoever 😤😤 ,, my friend states that she sees the invite but when she accepts it ,, it does not let her join ,, WE would really appreciate if you fixed this BUG immediately and got back to us as soon as possible😊,, thanks in advance😘",0,0,0,0,0.0,"ISSUE ON 2 PLAYER CHAT😑 My friend and I BOTH have the newest monkey update..... BUT when we invite each other to do 2player chat it does not WORK whatsoever 😤😤 ,, my friend states that she sees the invite but when she accepts it ,, it does not let her join ,, WE would really appreciate if you fixed this BUG immediately and got back to us as soon as possible😊,, thanks in advance😘",0,The review discusses a technical issue with a two-player chat feature and does not contain any sexual comments.
3147687810,Monkey,2018-09-03 04:21:19,5,507719936,Ariiibug12,in lovee‼️ 10/10!!!!💞🤩,"okk okk so I got this app a while back ago when my friend told me ab itt!! I hadn’t used it because I wasn’t quite sure how to use it.. well tonight, ab a month or two after getting it.. I went on it with my best friend and did 2p chatt where you can go on it together and see the same ppl at the same time and omgg I know how to work the whole entire system (this was in under 20 minutes) ik my way around the whole app😂😂 I’m obsessed! nah but honestly, this app is amazing and I enjoy it alott! Definitely recommend checking it out!!",0,0,0,0,0.0,"in lovee‼️ 10/10!!!!💞🤩 okk okk so I got this app a while back ago when my friend told me ab itt!! I hadn’t used it because I wasn’t quite sure how to use it.. well tonight, ab a month or two after getting it.. I went on it with my best friend and did 2p chatt where you can go on it together and see the same ppl at the same time and omgg I know how to work the whole entire system (this was in under 20 minutes) ik my way around the whole app😂😂 I’m obsessed! nah but honestly, this app is amazing and I enjoy it alott! Definitely recommend checking it out!!",0,The review does not contain any sexual comments. It expresses enthusiasm for the app and describes the user's positive experience with it.
1588407216,Monkey,2017-04-14 04:26:58,3,563194746,dinerocypher,"i like the app, it used to be a 5","i really liked this app, still do. It's a great way to meet people . But, why did you guys stop showing the Gender of the person that we're connecting with? That dropped the rating, what if im only interested in meeting males or the opposite. I wont know what gender im connecting with, I feel you should bring it back .",0,0,0,0,0.0,"i like the app, it used to be a 5 i really liked this app, still do. It's a great way to meet people . But, why did you guys stop showing the Gender of the person that we're connecting with? That dropped the rating, what if im only interested in meeting males or the opposite. I wont know what gender im connecting with, I feel you should bring it back .",0,"The user is expressing a preference for knowing the gender of people they connect with on the app, which is not inherently sexual. They are discussing app functionality and personal preferences for meeting people, not making any sexual comments."
1597547179,Monkey,2017-04-25 16:05:36,3,487402903,CarSwy,Bring back the gender options,"there was a reason many people liked the gender options
1. if you were a dude you had the choice to skip the other dudes and not see them do some inappropriate stuff
2. connect more with the opposite gender 
3. it was preferred much more than just having a very slim chance of finding a girl again.
 the guys on the app are quite immature and not every guy who is normal would want to talk to them which makes it irrelevant and that's why people preferred the gender option. so if it's one thing that needs to be fixed. it is to bring back the gender option. 
 
          ~Thank You~",1,1,0,0,0.0,"Bring back the gender options there was a reason many people liked the gender options
1. if you were a dude you had the choice to skip the other dudes and not see them do some inappropriate stuff
2. connect more with the opposite gender 
3. it was preferred much more than just having a very slim chance of finding a girl again.
 the guys on the app are quite immature and not every guy who is normal would want to talk to them which makes it irrelevant and that's why people preferred the gender option. so if it's one thing that needs to be fixed. it is to bring back the gender option. 
 
          ~Thank You~",0,"The review discusses gender options and user preferences for interacting with different genders, but it does not contain any sexually explicit or inappropriate comments."
1708940038,Holla,2017-08-02T01:04:14-04:00,5,597843137,Really super cool guy,Cool,Cool things are on this app,0,0,0,0,0.0,Cool Cool things are on this app,0,The review does not contain any sexual comments.
1755852290,Monkey,2017-08-28 01:03:41,4,480538407,Bahamian.goddess,Good App for socialist,"Overall , Monkey is a good app and fun to use . Getting to know people and make new friends is a good jump start to the outside world . Money have good features but also needs improvement . More setting containing the profile should be awarded like so you can tell people about you more . And change age range of people that your video chatting .",0,0,0,0,0.0,"Good App for socialist Overall , Monkey is a good app and fun to use . Getting to know people and make new friends is a good jump start to the outside world . Money have good features but also needs improvement . More setting containing the profile should be awarded like so you can tell people about you more . And change age range of people that your video chatting .",0,The review does not contain any sexual comments. It discusses the app's features and suggests improvements related to user profiles and age range settings for video chatting.
3868385722,Monkey,2019-03-11 02:47:48,1,453444604,Patthehuman,Trash,This app is pretty disgusting. After about an hour of through use I have discovered that this app is primarily used for anonymous chat... cool. But honestly after someone showed me their penis... I was shocked. Honestly this app is crap and the software does not facilitate natural tendencies. The founders of this app raised VC money which is powering a pornography ring. This app is a waste of time and will not be the next big app like it’s hoping. I will write a separate letter to the company asking why I am being unwillingly showed a live stream of a penis. This app should not be downloaded.,1,1,0,0,0.0,Trash This app is pretty disgusting. After about an hour of through use I have discovered that this app is primarily used for anonymous chat... cool. But honestly after someone showed me their penis... I was shocked. Honestly this app is crap and the software does not facilitate natural tendencies. The founders of this app raised VC money which is powering a pornography ring. This app is a waste of time and will not be the next big app like it’s hoping. I will write a separate letter to the company asking why I am being unwillingly showed a live stream of a penis. This app should not be downloaded.,1,The review explicitly mentions being shown a penis and refers to the app as powering a 'pornography ring'.
998844753,ChatForStrangers,2014-05-25T18:28:37-04:00,2,179096889,Gaian-girl,Ugh,"Unless you are horny, do not get this app. Every ""stranger"" is a horny male. They either want to sext or get nudes. Even if they are willing to talk, they will soon ask for your kik and pics.

The only entertainment I get from this app is messing with the guys by pretending I'm a gay male.",1,1,0,0,0.0,"Ugh Unless you are horny, do not get this app. Every ""stranger"" is a horny male. They either want to sext or get nudes. Even if they are willing to talk, they will soon ask for your kik and pics.

The only entertainment I get from this app is messing with the guys by pretending I'm a gay male.",1,"The review explicitly mentions 'horny male', 'sext', and 'nudes', which are all sexual in nature."
1511682306,Monkey,2016-12-29 21:20:19,5,359927481,Idrakemiller,Love it!!,I like the idea of the app. It'd be even more cooler if there's a way to use radius so I only see people within my area,0,0,0,0,0.0,Love it!! I like the idea of the app. It'd be even more cooler if there's a way to use radius so I only see people within my area,0,The review does not contain any sexual comments. The user is suggesting a feature to filter people by radius.
3606325600,Monkey,2019-01-03 02:20:59,5,372202802,D-C-P_16,Bring back the old monkey,He new talk and skip button it's ok but every thing else is bad I know a lot of people that deleted it because they don't like the update we don't want to text anyone please bring back the old monkey and now you can't even tell if it's a boy or a girl anymore because it doesn't say it plus I can hear anything not just on my phone on any of my friends phones I use to use it everyday but after all this I just deleted it if you fix it I'll give it another try,0,0,0,0,0.0,Bring back the old monkey He new talk and skip button it's ok but every thing else is bad I know a lot of people that deleted it because they don't like the update we don't want to text anyone please bring back the old monkey and now you can't even tell if it's a boy or a girl anymore because it doesn't say it plus I can hear anything not just on my phone on any of my friends phones I use to use it everyday but after all this I just deleted it if you fix it I'll give it another try,0,"The review expresses dissatisfaction with an app update, mentioning changes to features and user experience, but does not contain any sexual comments."
1522648550,Monkey,2017-01-15 06:47:12,1,457481389,😍😍😍😍lover,Monkey blocking,I have not done anything and monkey has decided to block me from it no matter what username I use.,0,0,0,0,0.0,Monkey blocking I have not done anything and monkey has decided to block me from it no matter what username I use.,0,The review does not contain any sexual comments. It is a complaint about being blocked from an app called 'Monkey'.
4751099954,ChatLive,2019-09-08T21:44:14-04:00,1,580659226,hzhelfapo12,Don’t download,Trash app,0,0,0,0,0.0,Don’t download Trash app,0,"The review does not contain any sexual comments. It is a negative review, but not sexual in nature."
916975680,Skout,2013-12-30T00:40:08-05:00,3,368793036,mothernature1104,Such a turn off,Thought this app would be fun to meet new people.  But all it's showing me are men who are interested in men. I would like to see some profiles of the straight men. Might have to give up on this app.,0,0,0,0,0.0,Such a turn off Thought this app would be fun to meet new people.  But all it's showing me are men who are interested in men. I would like to see some profiles of the straight men. Might have to give up on this app.,0,"The review expresses dissatisfaction with the app's matching algorithm and preferences, but it does not contain any sexual comments."
3749079788,Monkey,2019-02-09 00:45:48,3,179698763,Cece_unity,I liked monkey a lot more when i joined 8 months ago,"When I first joined monkey everything was great. But then it started making some minor adjustments, i didnt mind them at first because it was only small details but NOW!! 2019 (even though it started from late 2018) you got monkey having stories has if it was snapchat or ig ... like i like the original authentic monkey not this 4th generation looking snapchat..

But the app is still somewhat great",0,0,0,0,0.0,"I liked monkey a lot more when i joined 8 months ago When I first joined monkey everything was great. But then it started making some minor adjustments, i didnt mind them at first because it was only small details but NOW!! 2019 (even though it started from late 2018) you got monkey having stories has if it was snapchat or ig ... like i like the original authentic monkey not this 4th generation looking snapchat..

But the app is still somewhat great",0,"The review discusses changes to the app's features and design, comparing it to other social media platforms. There are no sexual comments or innuendos present."
3670739725,Yubo,2019-01-19T16:09:17-05:00,4,206879660,Carrie Wallace,really. advertisements.,not digging the advertisements. you see them EVERYWHERE now.,0,0,0,0,0.0,really. advertisements. not digging the advertisements. you see them EVERYWHERE now.,0,The review does not contain any sexual comments. It discusses the prevalence of advertisements.
2236682919,Monkey,2018-02-22 19:11:14,5,581233796,TheDexterKis,Good but also not accurate,The app is good in general you meet amazing people on here but what I find that needs to be looked into is the channel feature say I put the Miami channel I still get people all the way from New York United Kingdom Sweden nothing against those places but sometimes I also wanna meet people from my own area and the channels would be labeled Miami but not really be Miami if you guys find a fix for that it would be amazing but I still give this app a 5 star because no ads simple and easy too use,0,0,0,0,0.0,Good but also not accurate The app is good in general you meet amazing people on here but what I find that needs to be looked into is the channel feature say I put the Miami channel I still get people all the way from New York United Kingdom Sweden nothing against those places but sometimes I also wanna meet people from my own area and the channels would be labeled Miami but not really be Miami if you guys find a fix for that it would be amazing but I still give this app a 5 star because no ads simple and easy too use,0,The review does not contain any sexual comments. It discusses the app's location-based features and general usability.
2136841789,Monkey,2018-01-28 10:23:15,3,390581570,Sunshine0897,Freaks and Creeps,Honestly there are creeps on any app but I wish they had an option to where you can choose people more your age as like a tree. Instead of having trees that don’t even really matter. That would help a lot of problems. Besides that this app is really nice. I’ve made a nice amount of friends on this and I’m really satisfied with that.,0,0,0,0,0.0,Freaks and Creeps Honestly there are creeps on any app but I wish they had an option to where you can choose people more your age as like a tree. Instead of having trees that don’t even really matter. That would help a lot of problems. Besides that this app is really nice. I’ve made a nice amount of friends on this and I’m really satisfied with that.,0,The review does not contain any sexual comments. It discusses age preferences and general app experience.
1556063868,Monkey,2017-03-02 17:33:52,5,195308587,Rosiebear2003,Love it but...,"I love the app but you should make it to where you can only choose callers from a certain state. For example, i'm from Arkansas and when i meet people on this app they're from Chicago, South Carolina, etc. and I just want to meet people from Arkansas if you understand what i'm saying. Amazing app, I love the concept. Please take my idea into consideration when you update the app.",0,0,0,0,0.0,"Love it but... I love the app but you should make it to where you can only choose callers from a certain state. For example, i'm from Arkansas and when i meet people on this app they're from Chicago, South Carolina, etc. and I just want to meet people from Arkansas if you understand what i'm saying. Amazing app, I love the concept. Please take my idea into consideration when you update the app.",0,The review does not contain any sexual comments. The user is simply requesting a feature to filter contacts by state.
1502313736,Monkey,2016-12-15 09:17:10,1,230464715,Lmlmlmlmlmmlmlmllmlmlmllmlm,Do not download,Download the app had it for three days when I tried to go back on the original Snapchat app Snapchat informed me that I was using third-party server to access there service or something like that after that day my Snapchat account has never been the same I now suffer from random logout and messages stating that my connection is bad this never happened before downloading this app do not download it's disgusting that the developers cant let customer know before hand of this type of discrepancy i wouldn't of downloaded the app,0,0,0,0,0.0,Do not download Download the app had it for three days when I tried to go back on the original Snapchat app Snapchat informed me that I was using third-party server to access there service or something like that after that day my Snapchat account has never been the same I now suffer from random logout and messages stating that my connection is bad this never happened before downloading this app do not download it's disgusting that the developers cant let customer know before hand of this type of discrepancy i wouldn't of downloaded the app,0,The review does not contain any sexual comments. It discusses technical issues and dissatisfaction with an app.
1498428048,Monkey,2016-12-08 20:38:00,5,374046000,Cbssshan,Great app,I have had lots of fun on this app,0,0,0,0,0.0,Great app I have had lots of fun on this app,0,The review does not contain any sexual comments.
3870758798,Monkey,2019-03-11 17:52:36,5,967716110,quan.troll,Great game,It’s a nice app it allows you to talk to strangers. Well don’t get me wrong there are some inappropriate things on there but overall it’s great you meet new people and then you could add them on snap chat. But there are some insulting people as well but don’t mind them because you never know you could find your new Girlfriend/Boyfriend. I actually like the app and I had it for a while. So yeah to sum it up just download it right now and you will have fun I promise.,0,0,0,0,0.0,Great game It’s a nice app it allows you to talk to strangers. Well don’t get me wrong there are some inappropriate things on there but overall it’s great you meet new people and then you could add them on snap chat. But there are some insulting people as well but don’t mind them because you never know you could find your new Girlfriend/Boyfriend. I actually like the app and I had it for a while. So yeah to sum it up just download it right now and you will have fun I promise.,0,"The review mentions ""inappropriate things"" but does not specify them as sexual. It focuses on meeting new people and potential relationships, which is not inherently sexual."
1521025735,Monkey,2017-01-13 01:59:03,5,544643324,Jordannnnnm,Write a review,This is a cool 😎 app it's one of my favorite 💯 .,0,0,0,0,0.0,Write a review This is a cool 😎 app it's one of my favorite 💯 .,0,The review does not contain any sexual comments.
4687660762,Monkey,2019-08-28 20:50:10,5,627488402,Plane.max,The best😍,"I love monkey I met someone special to me on there but out of nowhere I’ve been banned I didn’t even do anything wrong I am soooooo sorry please unbanned me. This is unfair I didn’t do anything but I’ve banned a lot of people that were doing just freaky things like🤢🤮, so please monkey unbanned me pleaseeee🥺🥺🥺🥺. Username: Evan.gay 
Please unbanned me thank you 🙏🏻",0,0,0,0,0.0,"The best😍 I love monkey I met someone special to me on there but out of nowhere I’ve been banned I didn’t even do anything wrong I am soooooo sorry please unbanned me. This is unfair I didn’t do anything but I’ve banned a lot of people that were doing just freaky things like🤢🤮, so please monkey unbanned me pleaseeee🥺🥺🥺🥺. Username: Evan.gay 
Please unbanned me thank you 🙏🏻",0,The review does not contain any sexual comments. The user is complaining about being banned and mentions banning others for 'freaky things' but does not elaborate on the nature of these things in a sexual way.
2497760857,Monkey,2018-05-02 21:06:48,2,753656998,thatjawnjazzy,Monkey,Monkey get on my nerves so much bc we caint choose more than one thing anymore bc I wanted to choose compliments and roast and I couldn’t and we caint change our age bc I accidentally choose the wrong age and we caint pick where to get people from like if we won’t Atlanta people or New York,0,0,0,0,0.0,Monkey Monkey get on my nerves so much bc we caint choose more than one thing anymore bc I wanted to choose compliments and roast and I couldn’t and we caint change our age bc I accidentally choose the wrong age and we caint pick where to get people from like if we won’t Atlanta people or New York,0,The review does not contain any sexual comments. It discusses app functionality and user experience issues.
4198360541,Monkey,2019-05-23 19:48:37,5,952674658,beastboy3837,I loVe thIs  App,This is a app that should be the app of the year because almost everybody is nice and maybe you can see your friends but there are some bugs but I really think is a good app you can also dm people and if someone’s mean you can report them which is a really good and I think this app is kinda funny plz get this app I met lots of funny people so if you want laughs get this app😊😋🤩🤤😂👍🏼👏🏼🔥,0,0,0,0,0.0,I loVe thIs  App This is a app that should be the app of the year because almost everybody is nice and maybe you can see your friends but there are some bugs but I really think is a good app you can also dm people and if someone’s mean you can report them which is a really good and I think this app is kinda funny plz get this app I met lots of funny people so if you want laughs get this app😊😋🤩🤤😂👍🏼👏🏼🔥,0,The review does not contain any sexual comments.
